name,variable name,epoch timestamp,vcc,vbatt,charge state
Greenville Camera v5 sn191 (took pic),s.bs,1709942052,3.25,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709941637,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709941330,3.316,3.323,0
Greenville Camera v5 sn191 (took pic),s.bs,1709941050,3.335,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709940644,3.269,3.325,1
Greenville Camera v5 sn191 (took pic),s.bs,1709940540,3.25,3.315,1
Greenville Camera v5 sn191 (took pic),s.bs,1709940275,3.316,3.325,1
Greenville Camera v5 sn191 (took pic),s.bs,1709940006,3.292,3.317,1
Greenville Camera v5 sn191 (took pic),s.bs,1709939440,3.269,3.326,1
Greenville Camera v5 sn191 (took pic),s.bs,1709939287,3.316,3.327,1
Greenville Camera v5 sn191 (took pic),s.bs,1709938915,3.316,3.332,1
Greenville Camera v5 sn191 (took pic),s.bs,1709938579,3.292,3.324,1
Greenville Camera v5 sn191 (took pic),s.bs,1709938330,3.269,3.325,1
Greenville Camera v5 sn191 (took pic),s.bs,1709938164,3.25,3.338,1
Greenville Camera v5 sn191 (took pic),s.bs,1709937692,3.316,3.332,1
Greenville Camera v5 sn191 (took pic),s.bs,1709937363,3.269,3.336,1
Greenville Camera v5 sn191 (took pic),s.bs,1709937061,3.316,3.345,1
Greenville Camera v5 sn191 (took pic),s.bs,1709936968,3.269,3.338,1
Greenville Camera v5 sn191 (took pic),s.bs,1709936458,3.292,3.34,1
Greenville Camera v5 sn191 (took pic),s.bs,1709936186,3.269,3.34,1
Greenville Camera v5 sn191 (took pic),s.bs,1709936074,3.269,3.342,1
Greenville Camera v5 sn191 (took pic),s.bs,1709935688,3.292,3.341,1
Greenville Camera v5 sn191 (took pic),s.bs,1709935451,3.335,3.329,1
Greenville Camera v5 sn191 (took pic),s.bs,1709935057,3.292,3.34,1
Greenville Camera v5 sn191 (took pic),s.bs,1709934644,3.269,3.343,1
Greenville Camera v5 sn191 (took pic),s.bs,1709934546,3.292,3.342,1
Greenville Camera v5 sn191 (took pic),s.bs,1709934251,3.316,3.34,1
Greenville Camera v5 sn191 (took pic),s.bs,1709933918,3.292,3.34,1
Greenville Camera v5 sn191 (took pic),s.bs,1709933675,3.269,3.339,1
Greenville Camera v5 sn191 (took pic),s.bs,1709933208,3.269,3.338,1
Greenville Camera v5 sn191 (took pic),s.bs,1709933085,3.316,3.339,1
Greenville Camera v5 sn191 (took pic),s.bs,1709932703,3.335,3.339,1
Greenville Camera v5 sn191 (took pic),s.bs,1709932257,3.269,3.338,1
Greenville Camera v5 sn191 (took pic),s.bs,1709931800,3.335,3.342,1
Greenville Camera v5 sn191 (took pic),s.bs,1709931591,3.292,3.342,1
Greenville Camera v5 sn191 (took pic),s.bs,1709931136,3.335,3.336,1
Greenville Camera v5 sn191 (took pic),s.bs,1709930802,3.25,3.333,0
Greenville Camera v5 sn191 (took pic),s.bs,1709930509,3.335,3.326,0
Greenville Camera v5 sn191 (took pic),s.bs,1709930214,3.316,3.343,0
Greenville Camera v5 sn191 (took pic),s.bs,1709930061,3.269,3.345,0
Greenville Camera v5 sn191 (took pic),s.bs,1709929677,3.292,3.347,0
Greenville Camera v5 sn191 (took pic),s.bs,1709929279,3.25,3.353,0
Greenville Camera v5 sn191 (took pic),s.bs,1709928950,3.316,3.356,0
Greenville Camera v5 sn191 (took pic),s.bs,1709928749,3.269,3.36,0
Greenville Camera v5 sn191 (took pic),s.bs,1709928502,3.335,3.359,0
Greenville Camera v5 sn191 (took pic),s.bs,1709928302,3.269,3.358,0
Greenville Camera v5 sn191 (took pic),s.bs,1709927954,3.316,3.374,0
Greenville Camera v5 sn191 (took pic),s.bs,1709927591,3.292,3.38,0
Greenville Camera v5 sn191 (took pic),s.bs,1709927420,3.316,3.382,0
Greenville Camera v5 sn191 (took pic),s.bs,1709926873,3.335,3.393,0
Greenville Camera v5 sn191 (took pic),s.bs,1709926569,3.269,3.406,0
Greenville Camera v5 sn191 (took pic),s.bs,1709926270,3.292,3.403,0
Greenville Camera v5 sn191 (took pic),s.bs,1709926099,3.269,3.42,0
Greenville Camera v5 sn191 (took pic),s.bs,1709925662,3.269,3.442,1
Greenville Camera v5 sn191 (took pic),s.bs,1709925297,3.292,3.422,1
Greenville Camera v5 sn191 (took pic),s.bs,1709924970,3.269,3.417,1
Greenville Camera v5 sn191 (took pic),s.bs,1709924447,3.269,3.357,1
Greenville Camera v5 sn191 (took pic),s.bs,1709924414,3.292,3.365,1
Greenville Camera v5 sn191 (took pic),s.bs,1709924050,3.25,3.364,1
Greenville Camera v5 sn191 (took pic),s.bs,1709923636,3.269,3.35,1
Greenville Camera v5 sn191 (took pic),s.bs,1709923425,3.292,3.343,1
Greenville Camera v5 sn191 (took pic),s.bs,1709923180,3.316,3.337,0
Greenville Camera v5 sn191 (took pic),s.bs,1709922758,3.25,3.336,0
Greenville Camera v5 sn191 (took pic),s.bs,1709922578,3.335,3.342,0
Greenville Camera v5 sn191 (took pic),s.bs,1709922301,3.335,3.345,0
Greenville Camera v5 sn191 (took pic),s.bs,1709921771,3.269,3.341,0
Greenville Camera v5 sn191 (took pic),s.bs,1709921652,3.316,3.34,0
Greenville Camera v5 sn191 (took pic),s.bs,1709921323,3.335,3.342,0
Greenville Camera v5 sn191 (took pic),s.bs,1709921090,3.269,3.335,0
Greenville Camera v5 sn191 (took pic),s.bs,1709920821,3.269,3.354,1
Greenville Camera v5 sn191 (took pic),s.bs,1709920388,3.25,3.332,0
Greenville Camera v5 sn191 (took pic),s.bs,1709920011,3.316,3.343,0
Greenville Camera v5 sn191 (took pic),s.bs,1709919827,3.335,3.339,0
Greenville Camera v5 sn191 (took pic),s.bs,1709919406,3.335,3.343,0
Greenville Camera v5 sn191 (took pic),s.bs,1709919074,3.292,3.351,0
Greenville Camera v5 sn191 (took pic),s.bs,1709918804,3.269,3.356,0
Greenville Camera v5 sn191 (took pic),s.bs,1709918625,3.335,3.357,0
Greenville Camera v5 sn191 (took pic),s.bs,1709918189,3.316,3.356,0
Greenville Camera v5 sn191 (took pic),s.bs,1709918098,3.335,3.354,0
Greenville Camera v5 sn191 (took pic),s.bs,1709917592,3.335,3.363,0
Greenville Camera v5 sn191 (took pic),s.bs,1709917380,3.269,3.377,0
Greenville Camera v5 sn191 (took pic),s.bs,1709917212,3.292,3.37,0
Greenville Camera v5 sn191 (took pic),s.bs,1709916777,3.269,3.391,0
Greenville Camera v5 sn191 (took pic),s.bs,1709916600,3.292,3.393,0
Greenville Camera v5 sn191 (took pic),s.bs,1709916307,3.335,3.4,0
Greenville Camera v5 sn191 (took pic),s.bs,1709915778,3.292,3.416,0
Greenville Camera v5 sn191 (took pic),s.bs,1709915570,3.335,3.424,0
Greenville Camera v5 sn191 (took pic),s.bs,1709915215,3.292,3.437,0
Greenville Camera v5 sn191 (took pic),s.bs,1709914895,3.292,3.45,0
Greenville Camera v5 sn191 (took pic),s.bs,1709914563,3.292,3.465,0
Greenville Camera v5 sn191 (took pic),s.bs,1709914320,3.292,3.479,0
Greenville Camera v5 sn191 (took pic),s.bs,1709914039,3.335,3.488,0
Greenville Camera v5 sn191 (took pic),s.bs,1709913856,3.335,3.508,0
Greenville Camera v5 sn191 (took pic),s.bs,1709913386,3.269,3.53,1
Greenville Camera v5 sn191 (took pic),s.bs,1709913060,3.316,3.416,1
Greenville Camera v5 sn191 (took pic),s.bs,1709912826,3.335,3.398,1
Greenville Camera v5 sn191 (took pic),s.bs,1709912658,3.316,3.399,1
Greenville Camera v5 sn191 (took pic),s.bs,1709912163,3.359,3.39,1
Greenville Camera v5 sn191 (took pic),s.bs,1709912028,3.269,3.391,1
Greenville Camera v5 sn191 (took pic),s.bs,1709911599,3.316,3.383,1
Greenville Camera v5 sn191 (took pic),s.bs,1709911330,3.292,3.372,1
Greenville Camera v5 sn191 (took pic),s.bs,1709911104,3.316,3.367,1
Greenville Camera v5 sn191 (took pic),s.bs,1709910911,3.292,3.367,1
Greenville Camera v5 sn191 (took pic),s.bs,1709910503,3.269,3.372,1
Greenville Camera v5 sn191 (took pic),s.bs,1709910321,3.335,3.366,1
Greenville Camera v5 sn191 (took pic),s.bs,1709910002,3.292,3.347,1
Greenville Camera v5 sn191 (took pic),s.bs,1709909709,3.292,3.364,1
Greenville Camera v5 sn191 (took pic),s.bs,1709909265,3.292,3.377,1
Greenville Camera v5 sn191 (took pic),s.bs,1709909106,3.269,3.374,1
Greenville Camera v5 sn191 (took pic),s.bs,1709908735,3.335,3.375,1
Greenville Camera v5 sn191 (took pic),s.bs,1709908475,3.316,3.379,1
Greenville Camera v5 sn191 (took pic),s.bs,1709907997,3.269,3.379,1
Greenville Camera v5 sn191 (took pic),s.bs,1709907671,3.25,3.375,1
Greenville Camera v5 sn191 (took pic),s.bs,1709907354,3.269,3.364,1
Greenville Camera v5 sn191 (took pic),s.bs,1709907184,3.25,3.351,1
Greenville Camera v5 sn191 (took pic),s.bs,1709906815,3.316,3.345,1
Greenville Camera v5 sn191 (took pic),s.bs,1709906563,3.316,3.34,1
Greenville Camera v5 sn191 (took pic),s.bs,1709906296,3.316,3.326,1
Greenville Camera v5 sn191 (took pic),s.bs,1709906060,3.269,3.335,1
Greenville Camera v5 sn191 (took pic),s.bs,1709905712,3.269,3.333,1
Greenville Camera v5 sn191 (took pic),s.bs,1709905280,3.269,3.333,1
Greenville Camera v5 sn191 (took pic),s.bs,1709905030,3.335,3.326,1
Greenville Camera v5 sn191 (took pic),s.bs,1709904676,3.316,3.33,1
Greenville Camera v5 sn191 (took pic),s.bs,1709904498,3.292,3.317,1
Greenville Camera v5 sn191 (took pic),s.bs,1709904222,3.316,3.33,1
Greenville Camera v5 sn191 (took pic),s.bs,1709903982,3.335,3.325,1
Greenville Camera v5 sn191 (took pic),s.bs,1709903656,3.316,3.321,1
Greenville Camera v5 sn191 (took pic),s.bs,1709903266,3.316,3.318,1
Greenville Camera v5 sn191 (took pic),s.bs,1709903045,3.269,3.326,1
Greenville Camera v5 sn191 (took pic),s.bs,1709902648,3.269,3.326,1
Greenville Camera v5 sn191 (took pic),s.bs,1709902415,3.269,3.325,1
Greenville Camera v5 sn191 (took pic),s.bs,1709902184,3.335,3.322,1
Greenville Camera v5 sn191 (took pic),s.bs,1709901761,3.316,3.309,1
Greenville Camera v5 sn191 (took pic),s.bs,1709901471,3.316,3.321,1
Greenville Camera v5 sn191 (took pic),s.bs,1709901181,3.292,3.312,1
Greenville Camera v5 sn191 (took pic),s.bs,1709900801,3.269,3.32,1
Greenville Camera v5 sn191 (took pic),s.bs,1709900488,3.269,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709900436,3.316,3.307,1
Greenville Camera v5 sn191 (took pic),s.bs,1709899941,3.269,3.318,1
Greenville Camera v5 sn191 (took pic),s.bs,1709899830,3.292,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709899513,3.269,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709899232,3.316,3.318,1
Greenville Camera v5 sn191 (took pic),s.bs,1709898825,3.292,3.318,1
Greenville Camera v5 sn191 (took pic),s.bs,1709898543,3.269,3.318,1
Greenville Camera v5 sn191 (took pic),s.bs,1709898120,3.269,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709897967,3.292,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709897509,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709897189,3.292,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709897138,3.292,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709896583,3.335,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709896456,3.269,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709895950,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709895743,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709895460,3.25,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709895243,3.269,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709894866,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709894637,3.269,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709894248,3.269,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709893869,3.292,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709893558,3.292,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709893372,3.269,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709893093,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709892700,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709892468,3.316,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709891822,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709891628,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709891289,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709891092,3.25,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709890547,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709890421,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709890155,3.335,3.316,0
Greenville Camera v5 sn191 (took pic),s.bs,1709889840,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709889394,3.269,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709889243,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709888871,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709888452,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709888304,3.269,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709887853,3.25,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709887705,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709887502,3.335,3.316,0
Greenville Camera v5 sn191 (took pic),s.bs,1709887235,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709886705,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709886576,3.316,3.316,0
Greenville Camera v5 sn191 (took pic),s.bs,1709886257,3.335,3.314,0
Greenville Camera v5 sn191 (took pic),s.bs,1709885823,3.335,3.315,0
Greenville Camera v5 sn191 (took pic),s.bs,1709885468,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709885381,3.316,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709884923,3.269,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709884789,3.25,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709884418,3.269,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709884232,3.292,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709883928,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709883578,3.335,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709883156,3.269,3.311,0
Greenville Camera v5 sn191 (took pic),s.bs,1709882763,3.335,3.309,0
Greenville Camera v5 sn191 (took pic),s.bs,1709882607,3.292,3.308,0
Greenville Camera v5 sn191 (took pic),s.bs,1709882304,3.316,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709882017,3.316,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709881734,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709881499,3.316,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709881220,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709880879,3.269,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709880542,3.292,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709880337,3.335,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709879941,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709879704,3.316,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709879243,3.269,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709878913,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709878798,3.316,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709878540,3.335,3.315,0
Greenville Camera v5 sn191 (took pic),s.bs,1709878209,3.335,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709877714,3.292,3.308,0
Greenville Camera v5 sn191 (took pic),s.bs,1709877376,3.335,3.316,0
Greenville Camera v5 sn191 (took pic),s.bs,1709877185,3.316,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709876754,3.25,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709876568,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709876252,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709876037,3.25,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709875707,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709875536,3.292,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709875097,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709874706,3.316,3.308,0
Greenville Camera v5 sn191 (took pic),s.bs,1709874621,3.316,3.308,0
Greenville Camera v5 sn191 (took pic),s.bs,1709874328,3.292,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709873997,3.316,3.311,0
Greenville Camera v5 sn191 (took pic),s.bs,1709873168,3.316,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709872753,3.25,3.311,0
Greenville Camera v5 sn191 (took pic),s.bs,1709872327,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709872143,3.25,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709871731,3.292,3.306,0
Greenville Camera v5 sn191 (took pic),s.bs,1709871258,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709870917,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709870643,3.269,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709870313,3.335,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709870003,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709869806,3.335,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709869410,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709869144,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709868688,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709868605,3.316,3.323,0
Greenville Camera v5 sn191 (took pic),s.bs,1709868272,3.269,3.308,0
Greenville Camera v5 sn191 (took pic),s.bs,1709867878,3.292,3.309,0
Greenville Camera v5 sn191 (took pic),s.bs,1709867585,3.25,3.314,0
Greenville Camera v5 sn191 (took pic),s.bs,1709867385,3.316,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709866899,3.25,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709866659,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709866482,3.316,3.311,0
Greenville Camera v5 sn191 (took pic),s.bs,1709866127,3.269,3.323,0
Greenville Camera v5 sn191 (took pic),s.bs,1709865756,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709865612,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709865162,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709864857,3.316,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709864509,3.316,3.305,0
Greenville Camera v5 sn191 (took pic),s.bs,1709864280,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709864092,3.25,3.315,0
Greenville Camera v5 sn191 (took pic),s.bs,1709863548,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709863289,3.269,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709863085,3.292,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709862913,3.316,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709862470,3.316,3.309,0
Greenville Camera v5 sn191 (took pic),s.bs,1709862241,3.269,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709862011,3.292,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709861459,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709861163,3.292,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709860913,3.316,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709860673,3.316,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709860388,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709860158,3.316,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709859845,3.269,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709859434,3.316,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709859238,3.269,3.324,0
Greenville Camera v5 sn191 (took pic),s.bs,1709858798,3.316,3.324,0
Greenville Camera v5 sn191 (took pic),s.bs,1709858613,3.316,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709858176,3.25,3.314,0
Greenville Camera v5 sn191 (took pic),s.bs,1709858065,3.292,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709857786,3.292,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709857272,3.269,3.326,0
Greenville Camera v5 sn191 (took pic),s.bs,1709857158,3.316,3.324,0
Greenville Camera v5 sn191 (took pic),s.bs,1709856901,3.292,3.326,0
Greenville Camera v5 sn191 (took pic),s.bs,1709856140,3.292,3.329,0
Greenville Camera v5 sn191 (took pic),s.bs,1709855915,3.316,3.332,0
Greenville Camera v5 sn191 (took pic),s.bs,1709855622,3.292,3.329,0
Greenville Camera v5 sn191 (took pic),s.bs,1709855148,3.316,3.333,0
Greenville Camera v5 sn191 (took pic),s.bs,1709855004,3.269,3.333,1
Greenville Camera v5 sn191 (took pic),s.bs,1709854717,3.292,3.338,1
Greenville Camera v5 sn191 (took pic),s.bs,1709854304,3.316,3.341,0
Greenville Camera v5 sn191 (took pic),s.bs,1709854237,3.316,3.342,0
Greenville Camera v5 sn191 (took pic),s.bs,1709853712,3.316,3.346,0
Greenville Camera v5 sn191 (took pic),s.bs,1709853517,3.269,3.346,0
Greenville Camera v5 sn191 (took pic),s.bs,1709853079,3.292,3.34,0
Greenville Camera v5 sn191 (took pic),s.bs,1709853012,3.292,3.351,0
Greenville Camera v5 sn191 (took pic),s.bs,1709852473,3.335,3.349,0
Greenville Camera v5 sn191 (took pic),s.bs,1709851919,3.292,3.368,0
Greenville Camera v5 sn191 (took pic),s.bs,1709851844,3.292,3.369,0
Greenville Camera v5 sn191 (took pic),s.bs,1709851329,3.316,3.378,0
Greenville Camera v5 sn191 (took pic),s.bs,1709851034,3.269,3.385,0
Greenville Camera v5 sn191 (took pic),s.bs,1709850877,3.292,3.388,0
Greenville Camera v5 sn191 (took pic),s.bs,1709850504,3.335,3.396,0
Greenville Camera v5 sn191 (took pic),s.bs,1709850280,3.292,3.404,0
Greenville Camera v5 sn191 (took pic),s.bs,1709849804,3.269,3.416,0
Greenville Camera v5 sn191 (took pic),s.bs,1709849696,3.292,3.419,0
Greenville Camera v5 sn191 (took pic),s.bs,1709849188,3.316,3.425,0
Greenville Camera v5 sn191 (took pic),s.bs,1709848884,3.292,3.448,0
Greenville Camera v5 sn191 (took pic),s.bs,1709848752,3.269,3.447,0
Greenville Camera v5 sn191 (took pic),s.bs,1709848391,3.269,3.462,0
Greenville Camera v5 sn191 (took pic),s.bs,1709847968,3.292,3.493,0
Greenville Camera v5 sn191 (took pic),s.bs,1709847917,3.269,3.495,0
Greenville Camera v5 sn191 (took pic),s.bs,1709847645,3.359,3.507,0
Greenville Camera v5 sn191 (took pic),s.bs,1709847275,3.335,3.533,0
Greenville Camera v5 sn191 (took pic),s.bs,1709846943,3.292,3.541,1
Greenville Camera v5 sn191 (took pic),s.bs,1709846534,3.335,3.343,0
Greenville Camera v5 sn191 (took pic),s.bs,1709846368,3.292,3.343,0
Greenville Camera v5 sn191 (took pic),s.bs,1709846029,3.269,3.347,0
Greenville Camera v5 sn191 (took pic),s.bs,1709845717,3.316,3.351,0
Greenville Camera v5 sn191 (took pic),s.bs,1709845526,3.316,3.351,0
Greenville Camera v5 sn191 (took pic),s.bs,1709844920,3.292,3.347,0
Greenville Camera v5 sn191 (took pic),s.bs,1709844480,3.269,3.361,0
Greenville Camera v5 sn191 (took pic),s.bs,1709844158,3.269,3.37,0
Greenville Camera v5 sn191 (took pic),s.bs,1709843891,3.335,3.367,0
Greenville Camera v5 sn191 (took pic),s.bs,1709843662,3.316,3.368,0
Greenville Camera v5 sn191 (took pic),s.bs,1709843203,3.269,3.388,0
Greenville Camera v5 sn191 (took pic),s.bs,1709842934,3.316,3.395,0
Greenville Camera v5 sn191 (took pic),s.bs,1709842791,3.269,3.392,0
Greenville Camera v5 sn191 (took pic),s.bs,1709842315,3.269,3.412,0
Greenville Camera v5 sn191 (took pic),s.bs,1709841987,3.292,3.424,0
Greenville Camera v5 sn191 (took pic),s.bs,1709841904,3.335,3.425,0
Greenville Camera v5 sn191 (took pic),s.bs,1709841569,3.292,3.44,0
Greenville Camera v5 sn191 (took pic),s.bs,1709841135,3.269,3.404,1
Greenville Camera v5 sn191 (took pic),s.bs,1709840809,3.335,3.343,0
Greenville Camera v5 sn191 (took pic),s.bs,1709840529,3.269,3.343,0
Greenville Camera v5 sn191 (took pic),s.bs,1709840382,3.292,3.344,0
Greenville Camera v5 sn191 (took pic),s.bs,1709839970,3.269,3.345,0
Greenville Camera v5 sn191 (took pic),s.bs,1709839643,3.335,3.339,0
Greenville Camera v5 sn191 (took pic),s.bs,1709839346,3.335,3.354,0
Greenville Camera v5 sn191 (took pic),s.bs,1709839033,3.316,3.359,0
Greenville Camera v5 sn191 (took pic),s.bs,1709838731,3.335,3.351,0
Greenville Camera v5 sn191 (took pic),s.bs,1709838527,3.25,3.361,0
Greenville Camera v5 sn191 (took pic),s.bs,1709838301,3.269,3.37,0
Greenville Camera v5 sn191 (took pic),s.bs,1709837940,3.359,3.374,0
Greenville Camera v5 sn191 (took pic),s.bs,1709837576,3.292,3.383,0
Greenville Camera v5 sn191 (took pic),s.bs,1709837249,3.359,3.379,0
Greenville Camera v5 sn191 (took pic),s.bs,1709837116,3.292,3.382,0
Greenville Camera v5 sn191 (took pic),s.bs,1709836549,3.292,3.395,0
Greenville Camera v5 sn191 (took pic),s.bs,1709836472,3.359,3.41,0
Greenville Camera v5 sn191 (took pic),s.bs,1709835985,3.292,3.424,0
Greenville Camera v5 sn191 (took pic),s.bs,1709835811,3.292,3.417,0
Greenville Camera v5 sn191 (took pic),s.bs,1709835552,3.292,3.44,0
Greenville Camera v5 sn191 (took pic),s.bs,1709835150,3.269,3.454,0
Greenville Camera v5 sn191 (took pic),s.bs,1709834820,3.316,3.47,0
Greenville Camera v5 sn191 (took pic),s.bs,1709834717,3.269,3.476,0
Greenville Camera v5 sn191 (took pic),s.bs,1709834316,3.292,3.497,0
Greenville Camera v5 sn191 (took pic),s.bs,1709833947,3.292,3.511,0
Greenville Camera v5 sn191 (took pic),s.bs,1709833750,3.335,3.537,0
Greenville Camera v5 sn191 (took pic),s.bs,1709833387,3.292,3.611,1
Greenville Camera v5 sn191 (took pic),s.bs,1709833113,3.292,3.344,0
Greenville Camera v5 sn191 (took pic),s.bs,1709832883,3.292,3.343,0
Greenville Camera v5 sn191 (took pic),s.bs,1709832532,3.335,3.348,0
Greenville Camera v5 sn191 (took pic),s.bs,1709832165,3.292,3.35,0
